source_index,source_file,global_request_id,依頼No.,項目名,項目No.,測光ﾎﾟｰﾄ,処理値,時間,吸光度
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_7,7,TAT6,47,16,-0.1,108.0,8661.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_7,7,TAT6,47,16,-0.1,117.2,8660.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_7,7,TAT6,47,16,-0.1,126.0,8662.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_7,7,TAT6,47,16,-0.1,135.2,8660.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_7,7,TAT6,47,16,-0.1,144.0,8661.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_7,7,TAT6,47,16,-0.1,153.2,8660.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_7,7,TAT6,47,16,-0.1,162.0,8656.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_7,7,TAT6,47,16,-0.1,171.2,8659.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_7,7,TAT6,47,16,-0.1,180.0,8658.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,0.0,7456.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,9.2,7471.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,18.0,7475.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,27.2,7485.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,36.0,7493.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,45.2,7500.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,54.0,7509.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,63.2,7518.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,72.0,7523.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,81.2,7534.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,90.0,7541.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,99.2,7552.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,108.0,7559.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,117.2,7568.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,126.0,7576.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,135.2,7587.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,144.0,7597.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,153.2,7602.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,162.0,7616.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,171.2,7622.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT5,46,17,5.9,180.0,7630.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,0.0,9503.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,9.2,9510.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,18.0,9506.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,27.2,9506.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,36.0,9508.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,45.2,9508.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,54.0,9512.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,63.2,9514.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,72.0,9512.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,81.2,9519.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,90.0,9521.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,99.2,9521.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,108.0,9521.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,117.2,9528.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,126.0,9527.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,135.2,9530.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,144.0,9527.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,153.2,9532.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,162.0,9538.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,171.2,9535.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_8,8,TAT6,47,18,1.1,180.0,9537.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,0.0,7592.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,9.2,7604.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,18.0,7602.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,27.2,7614.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,36.0,7621.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,45.2,7632.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,54.0,7641.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,63.2,7653.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,72.0,7661.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,81.2,7670.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,90.0,7679.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,99.2,7684.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,108.0,7695.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,117.2,7705.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,126.0,7714.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,135.2,7715.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,144.0,7729.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,153.2,7736.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,162.0,7745.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,171.2,7751.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT5,46,19,5.4,180.0,7760.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,0.0,9604.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,9.2,9606.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,18.0,9604.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,27.2,9604.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,36.0,9606.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,45.2,9607.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,54.0,9610.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,63.2,9616.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,72.0,9611.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,81.2,9616.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,90.0,9621.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,99.2,9620.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,108.0,9621.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,117.2,9625.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,126.0,9629.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,135.2,9627.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,144.0,9630.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,153.2,9631.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,162.0,9632.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,171.2,9636.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_9,9,TAT6,47,20,1.3,180.0,9640.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,0.0,7485.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,9.2,7493.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,18.0,7496.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,27.2,7504.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,36.0,7514.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,45.2,7522.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,54.0,7535.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,63.2,7543.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,72.0,7557.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,81.2,7561.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,90.0,7574.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,99.2,7581.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,108.0,7594.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,117.2,7599.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,126.0,7615.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,135.2,7616.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,144.0,7624.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,153.2,7636.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,162.0,7641.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,171.2,7650.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT5,46,15,5.9,180.0,7657.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,0.0,9506.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,9.2,9485.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,18.0,9481.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,27.2,9485.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,36.0,9486.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,45.2,9488.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,54.0,9490.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,63.2,9495.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,72.0,9494.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,81.2,9499.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,90.0,9499.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,99.2,9504.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,108.0,9507.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,117.2,9511.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,126.0,9510.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,135.2,9514.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,144.0,9515.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,153.2,9519.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,162.0,9520.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,171.2,9524.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_10,10,TAT6,47,16,1.7,180.0,9522.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,0.0,7438.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,9.2,7447.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,18.0,7455.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,27.2,7464.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,36.0,7473.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,45.2,7481.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,54.0,7493.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,63.2,7500.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,72.0,7507.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,81.2,7518.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,90.0,7523.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,99.2,7533.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,108.0,7541.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,117.2,7545.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,126.0,7557.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,135.2,7568.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,144.0,7573.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,153.2,7580.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,162.0,7592.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,171.2,7601.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT5,46,17,5.5,180.0,7606.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,0.0,9469.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,9.2,9478.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,18.0,9474.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,27.2,9474.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,36.0,9476.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,45.2,9476.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,54.0,9477.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,63.2,9478.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,72.0,9481.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,81.2,9483.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,90.0,9482.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,99.2,9490.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,108.0,9490.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,117.2,9489.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,126.0,9497.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,135.2,9500.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,144.0,9499.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,153.2,9502.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,162.0,9508.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,171.2,9508.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_11,11,TAT6,47,18,1.7,180.0,9506.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,0.0,7603.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,9.2,7606.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,18.0,7617.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,27.2,7621.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,36.0,7637.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,45.2,7646.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,54.0,7649.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,63.2,7663.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,72.0,7669.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,81.2,7674.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,90.0,7680.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,99.2,7692.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,108.0,7702.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,117.2,7713.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,126.0,7718.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,135.2,7732.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,144.0,7736.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,153.2,7745.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,162.0,7751.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,171.2,7767.0
1,240624 F07---TAT高値検体-スクリ－ニング (1～40).csv,1_13,13,TAT5,46,19,6.2,180.0,7770.0
